customer_id,frequency,recency,T,monetary_value,proba,date_created_min,date_created_max,date_created_nunique,total_revenue_sum,months,monthly_revenues,p_loss,average_purchase
3735,37.0,686.0,713.0,1777.9188781981982,0.9911287411745733,2017-10-09,2019-08-26,38,66078.01489333333,22.538450481529395,2931.790494980357,26.008672302896663,1738.8951287719296
3849,3.0,439.0,647.0,92.93993333333333,0.938857472535971,2017-12-14,2019-02-26,4,382.80556,14.423294112815459,26.540785829214123,1.6227707264796372,95.70139
4106,0.0,0.0,402.0,0.0,1.0,2018-08-16,2018-08-16,1,38.02176000000001,0.0,,,38.02176000000001
4132,22.0,615.0,705.0,166.01068242424242,0.9321579722903144,2017-10-17,2019-06-24,23,3723.7949133333336,20.205753711575188,184.29378911018293,12.502864347535986,161.90412666666668
4438,52.0,666.0,668.0,741.8555104660455,0.9982048299810787,2017-11-23,2019-09-20,53,38745.78218423436,21.881352799852152,1770.7215151933458,3.1787461759339313,731.0524940421577
4696,491.0,725.0,727.0,2333.4475727506524,0.9993569689224159,2017-09-25,2019-09-20,492,1152071.988387419,23.819790960800017,48366.16703661975,31.100948508171236,2341.609732494754
4761,75.0,705.0,718.0,999.833460066395,0.9957869506678595,2017-10-04,2019-09-09,76,75902.69180231295,23.162693279122774,3276.9372234759207,13.805898180831592,998.719628977802
4817,4.0,550.0,566.0,149.89775050000003,0.9841327848438018,2018-03-05,2019-09-06,5,764.4534840000001,18.070186246124152,42.30468206513182,0.671257492442004,152.89069680000003
5197,7.0,561.0,671.0,236.76715813333334,0.965882230612006,2017-11-20,2019-06-04,8,1925.4824869333333,18.431589971046634,104.46643452670054,3.564161721967948,240.68531086666667
5942,0.0,0.0,257.0,0.0,1.0,2019-01-08,2019-01-08,1,204.68080266666664,0.0,,,204.68080266666664
6267,26.0,709.0,712.0,855.8706264172495,0.9966860054109651,2017-10-10,2019-09-19,27,23689.610414848485,23.294112815458224,1016.9784358186762,3.3702610334682883,877.3929783277216
6568,29.0,693.0,726.0,1367.8692183597027,0.9896457198247555,2017-09-26,2019-08-20,30,39842.54733243137,22.76843467011643,1749.9027890891732,18.118983757671145,1328.0849110810457
7101,14.0,265.0,705.0,178.53860838095238,0.00016526292262656302,2017-10-17,2018-07-09,15,3719.795050564103,8.706544282223454,427.2412716212765,427.1706644800617,247.98633670427353
7451,18.0,715.0,718.0,383.4494858888889,0.9955106760804647,2017-10-04,2019-09-19,19,7453.724340666667,23.491242119961395,317.2980084494108,1.4244535389528443,392.3012810877193
7560,20.0,695.0,720.0,998.0089284857144,0.9922849552572489,2017-10-02,2019-08-28,21,21326.710812380952,22.834144438284152,933.9833541835792,7.205723366511049,1015.5576577324263
7615,0.0,0.0,621.0,0.0,1.0,2018-01-09,2018-01-09,1,256.12668133333335,0.0,,,256.12668133333335
7619,2.0,45.0,355.0,76.7004,0.2662724677714707,2018-10-02,2018-11-16,3,584.3590538461538,1.4784697837737941,395.24585504519223,290.0027658458639,194.78635128205124
7968,5.0,516.0,676.0,1254.3511340571429,0.9501443689777095,2017-11-15,2019-04-15,6,6401.578710285714,16.95312018727284,377.6047500147819,18.825723089001215,1066.929785047619
8113,0.0,0.0,600.0,0.0,1.0,2018-01-30,2018-01-30,1,290.12660000000005,0.0,,,290.12660000000005
8659,3.0,107.0,719.0,1075.9553333333333,0.08310086282576251,2017-10-03,2018-01-18,4,3491.1423999999997,3.5154725969732437,993.0791106168224,910.5533796703236,872.7855999999999
8962,15.0,701.0,710.0,948.8561393777778,0.9940506075877934,2017-10-12,2019-09-13,16,15474.842090666667,23.031273742787327,671.9056124940942,3.997430152691392,967.1776306666667
8973,293.0,725.0,727.0,1934.1325162307053,0.999374101472199,2017-09-25,2019-09-20,294,567631.2309222632,23.819790960800017,23830.23561610629,14.915309389272805,1930.7184725247048
9002,19.0,303.0,306.0,988.9303306120288,0.995224072550765,2018-11-20,2019-09-19,20,20456.795614901275,9.955029877410214,2054.9205644597305,9.814151529800812,1022.8397807450638
9144,11.0,640.0,657.0,527.3538272727272,0.9913784105582928,2017-12-04,2019-09-05,12,6108.1721,21.027125813671738,290.490110447168,2.504486469151665,509.01434166666667
9349,105.0,656.0,660.0,532.7759754549464,0.9985386743902763,2017-12-01,2019-09-18,106,56187.21106562652,21.55280395901353,2606.9559753095905,3.809611530142062,530.068028921005
9498,11.0,642.0,683.0,100.81563793939395,0.9871155807324692,2017-11-08,2019-08-12,12,1152.4972173333335,21.092835581839463,54.63927374115655,0.7039953113544478,96.0414347777778
9585,9.0,644.0,692.0,515.0414029320988,0.985199830371129,2017-10-30,2019-08-05,10,4758.815006388889,21.158545350007188,224.91220108320312,3.3287387276341467,475.8815006388889
9678,37.0,719.0,723.0,1107.6970603363363,0.9973853314693146,2017-09-29,2019-09-18,38,42568.64023244444,23.622661656296845,1802.0255656117974,4.711699537895673,1120.2273745380116
10046,27.0,679.0,702.0,1504.7051583703706,0.9929323621366558,2017-10-20,2019-08-30,28,41023.835889333335,22.30846629294236,1838.9357363536858,12.996931838510038,1465.136996047619
10148,71.0,717.0,727.0,434.06041641996995,0.9969739903361855,2017-09-25,2019-09-12,72,30924.96356581787,23.55695188812912,1312.774407855443,3.972468044578928,429.5133828585815
10619,9.0,147.0,198.0,326.72810428758174,0.8956366147670513,2019-03-08,2019-08-02,10,3417.1905559215684,4.829667960327727,707.5415088555462,73.84142705699318,341.71905559215685
10670,52.0,583.0,663.0,706.2330563835828,0.44905866786939974,2017-11-28,2019-07-04,53,37364.49238394631,19.1543974208916,1950.7004873561336,1074.7215250917993,704.9904223386096
10761,7.0,489.0,604.0,114.11652838095237,0.9571816099298492,2018-01-26,2019-05-30,8,1240.4718186666666,16.066038317008562,77.21080917337423,3.306042544817512,155.05897733333333
10804,67.0,693.0,725.0,264.0605383163176,0.9759429883618906,2017-09-27,2019-08-21,68,17780.021683193278,22.76843467011643,780.9066341538866,18.786279986116856,261.4709071057835
10841,72.0,717.0,727.0,607.0868074435406,0.9969737038865567,2017-09-25,2019-09-12,73,43851.68173593492,23.55695188812912,1861.5176506784298,5.633503631354224,600.7079689854099
11003,123.0,711.0,713.0,583.8547113180434,0.9990649773754725,2017-10-09,2019-09-20,124,75311.518308786,23.35982258362595,3223.9764681079196,3.0144909386251437,607.3509541031129
11298,2.0,281.0,473.0,113.83620000000002,0.9284983697752445,2018-06-06,2019-03-14,3,393.6772,9.232222427565247,42.641650273131674,3.0489475100028067,131.22573333333335
11470,1.0,95.0,667.0,-2.842170943040401e-14,0.6732393144003922,2017-11-24,2018-02-27,2,337.8847921568628,3.1212139879668985,108.2542861397833,35.37324475813171,168.9423960784314
11487,0.0,0.0,26.0,0.0,1.0,2019-08-27,2019-08-27,1,1849.6159871999998,0.0,,,1849.6159871999998
11588,35.0,557.0,559.0,1344.079775346939,0.9974561199979781,2018-03-12,2019-09-20,36,49863.236137142856,18.300170434711184,2724.7416254967684,6.931415731777823,1385.0898926984128
12365,4.0,598.0,670.0,180.44322692307694,0.9770215283966855,2017-11-21,2019-07-12,5,1809.4613076923079,19.64722068214953,92.09757130362426,2.116261426934558,361.8922615384616
12388,4.0,31.0,97.0,85.01026166666666,0.4220875257472989,2019-06-17,2019-07-18,5,366.8360466666667,1.0185014065997249,360.17235154475804,208.1480948386448,73.36720933333334
12876,0.0,0.0,352.0,0.0,1.0,2018-10-05,2018-10-05,1,1308.628608,0.0,,,1308.628608
12976,5.0,517.0,697.0,831.1498253206349,0.9422280463282366,2017-10-25,2019-03-26,6,5470.420846603175,16.9859750713567,322.0551557165474,18.60575553580891,911.7368077671958
13197,169.0,718.0,727.0,635.1115518391007,0.9960829184722454,2017-09-25,2019-09-13,170,107752.49826080802,23.58980677221298,4567.75671379099,17.892275446867774,633.8382250635766
13203,3.0,119.0,314.0,113.36428202469135,0.6893225133230937,2018-11-12,2019-03-11,4,340.09284607407403,3.909731205979589,86.9862474315196,27.024668727480005,85.02321151851851
13659,0.0,0.0,31.0,0.0,1.0,2019-08-22,2019-08-22,1,349.990724,0.0,,,349.990724
13875,215.0,716.0,720.0,5102.63310669106,0.9987456917575396,2017-10-02,2019-09-18,216,1110762.6297452445,23.524097004045256,47218.07725730068,59.22602349696526,5142.41958215391
14012,46.0,675.0,692.0,333.8526499647059,0.9945837626052494,2017-10-30,2019-09-05,47,15622.999042376472,22.177046756606913,704.4670651524924,3.815560861649145,332.40423494418025
14092,14.0,461.0,493.0,230.4192868707483,0.9865293325766599,2018-05-17,2019-08-21,15,3515.0905695238093,15.146101562660425,232.07889865135573,3.126257659707474,234.33937130158728
14313,0.0,0.0,723.0,0.0,1.0,2017-09-29,2017-09-29,1,144.9276,0.0,,,144.9276
14392,23.0,414.0,417.0,527.0586762867384,0.9960734116821215,2018-08-01,2019-09-19,24,12582.699154594984,13.601922010718907,925.0677326836068,3.6323601524018105,524.2791314414577
14475,345.0,723.0,727.0,1146.5388300853883,0.9984218647663644,2017-09-25,2019-09-18,346,397984.17013945896,23.75408119263229,16754.34915423713,26.440628716934288,1150.2432662990143
14811,85.0,676.0,709.0,1342.9223487140337,0.9486856779745044,2017-10-13,2019-08-20,86,114327.92230735953,22.209901640690774,5147.610473785227,264.146141513629,1329.3944454344132
14894,4.0,449.0,570.0,319.856538,0.9607588684238488,2018-03-01,2019-05-24,5,1538.218104,14.751842953654078,104.27294466410915,4.091788341397037,307.6436208
15049,8.0,717.0,726.0,2208.479331648179,0.9907316301031227,2017-09-26,2019-09-13,9,18965.03158651877,23.55695188812912,805.0715422174665,7.461700846720943,2107.2257318354186
15329,4.0,187.0,662.0,296.87150333333335,0.2129409142388306,2017-11-29,2018-06-04,5,1509.1778133333335,6.143863323682211,245.63987410267382,193.33309473773923,301.8355626666667
15506,154.0,717.0,726.0,1058.5498667393088,0.9964214273784184,2017-09-26,2019-09-13,155,163129.86707785356,23.55695188812912,6924.914048835765,24.78130782196922,1052.4507553409908
15603,16.0,231.0,243.0,605.890974395933,0.9896334184369061,2019-01-22,2019-09-10,17,10399.660990334927,7.589478223372143,1370.273513442426,14.205052140848142,611.7447641373486
15718,127.0,710.0,712.0,431.0744688667667,0.9990833899993448,2017-10-10,2019-09-20,128,55234.50834607937,23.326967699542084,2367.8391918536263,2.1703850831964506,431.51959645374507
15904,0.0,0.0,723.0,0.0,1.0,2017-09-29,2017-09-29,1,207.276,0.0,,,207.276
15991,4.0,47.0,58.0,107.141889,0.968111420927818,2019-07-26,2019-09-11,5,502.834556,1.5441795519415182,325.6321814181383,10.38394756559942,100.5669112
16060,25.0,170.0,727.0,203.62397360761904,5.424092312923228e-14,2017-09-25,2018-03-14,26,5584.202340190476,5.585330294256556,999.7980506063823,999.798050606328,214.7770130842491
16239,3.0,93.0,410.0,41.423255555555556,0.2836289904290898,2018-08-08,2018-11-09,4,175.97376666666668,3.0555042197991744,57.592382143145166,41.25751293947856,43.99344166666667
17391,17.0,666.0,689.0,408.588125254902,0.9921425238871651,2017-11-02,2019-08-30,18,7370.734529333334,21.881352799852152,336.85003832958336,2.6467911297822346,409.48525162962966
17487,70.0,697.0,709.0,886.6064185037018,0.9962141799716895,2017-10-13,2019-09-10,71,62463.52460954484,22.899854206451877,2727.6821959829845,10.326513888418392,879.7679522471104
17498,11.0,579.0,682.0,1233.8617711564877,0.9601307949697317,2017-11-09,2019-06-11,12,15010.605772721367,19.022977884556152,789.0776020355762,31.459896700348803,1250.8838143934472
17515,7.0,233.0,299.0,1483.1191865904764,0.9451417465617017,2018-11-27,2019-07-18,8,10677.425798133334,7.655187991539868,1394.79602720841,76.51607395533057,1334.6782247666667
17777,6.0,33.0,46.0,799.8462169523809,0.9367661946524419,2019-08-07,2019-09-09,7,5046.9087417142855,1.084211174767449,4654.913045695909,294.3478654413438,720.9869631020408
17817,3.0,437.0,713.0,573.39,0.9153299469138498,2017-10-09,2018-12-20,4,2579.571624,14.357584344647734,179.66613060236844,15.212340815885725,644.892906
18452,18.0,665.0,703.0,346.51660125925923,0.9885754312220526,2017-10-19,2019-08-15,19,6599.686822666667,21.84849791576829,302.06592911376316,3.45097298263477,347.3519380350877
18499,2.0,328.0,649.0,475.17126,0.8969143576831206,2017-12-12,2018-11-05,3,2892.493471428572,10.776401979506765,268.4099458176449,27.669211668850732,964.1644904761906
18570,5.0,66.0,681.0,963.23264,0.00035714924600120223,2017-11-10,2018-01-15,6,4816.1632,2.168422349534898,2221.0448075454547,2220.251563067105,802.6938666666666
19121,8.0,680.0,720.0,207.72807063725492,0.9865623232353493,2017-10-02,2019-08-13,9,1796.2144850980394,22.341321177026224,80.39875846487998,1.0803725285302803,199.57938723311548
19572,11.0,557.0,597.0,913.6538650909092,0.9860079001879558,2018-02-02,2019-08-13,12,10442.066822666668,18.300170434711184,570.5994302031464,7.9838841800979665,870.1722352222223
19592,151.0,708.0,725.0,658.0721043689489,0.981239829992479,2017-09-27,2019-09-05,152,100904.55175971128,23.26125793137436,4337.880266725088,81.37937127603298,663.8457352612584
19661,2.0,21.0,468.0,377.941244,0.03707594576713384,2018-06-11,2018-07-02,3,976.9097484444444,0.689952565761104,1415.9085666516664,1363.412417423269,325.6365828148148
19949,0.0,0.0,193.0,0.0,1.0,2019-03-13,2019-03-13,1,449.94440000000003,0.0,,,449.94440000000003
20136,11.0,293.0,590.0,332.29444872727277,0.0535090013576627,2018-02-09,2018-11-29,12,4342.97914,9.626481036571592,451.14919184910417,427.00864912994206,361.91492833333336
20492,1.0,182.0,382.0,48.1712,0.9212233704941487,2018-09-05,2019-03-06,2,131.71640000000002,5.979588903262901,22.027668144230773,1.7352654522759106,65.85820000000001
20591,2.0,162.0,328.0,199.97104666666667,0.8938264217066627,2018-10-29,2019-04-09,3,977.4888066666666,5.322491221585659,183.65249766921298,19.49904284004913,325.8296022222222
20704,3.0,149.0,326.0,83.97070000000001,0.8048123483292647,2018-10-31,2019-03-29,4,355.29802,4.895377728495451,72.57826458045302,14.166381025795927,88.824505
20766,73.0,720.0,724.0,424.1715762063097,0.9983453747084071,2017-09-28,2019-09-18,74,31299.796615060608,23.655516540380706,1323.149995969476,2.1893174479021145,422.970224527846
20882,6.0,502.0,563.0,410.8413522444444,0.9784282362096283,2018-03-08,2019-07-23,7,2568.8843734666666,16.49315181009877,155.75460670250646,3.3599015850487195,366.9834819238095
20947,38.0,716.0,726.0,1114.0603358549404,0.9964823207430549,2017-09-26,2019-09-12,39,42839.92476248774,23.524097004045256,1821.108149448665,6.406074361969297,1098.4596092945574
20978,62.0,702.0,718.0,1499.3413474818183,0.994786853553669,2017-10-04,2019-09-06,63,93672.89954387273,23.064128626871188,4061.4107326273665,21.172728927886833,1486.871421331313
21045,1.0,7.0,278.0,248.20680000000002,0.2665378555349707,2018-12-18,2018-12-25,2,455.4828,0.22998418858703465,1980.4961497499999,1452.6189531003688,227.7414
21191,17.0,677.0,682.0,354.6313564196588,0.9950285884407485,2017-11-09,2019-09-17,18,6210.3217391342,22.242756524774634,279.20647929661783,1.3880503185931248,345.01787439634444
21250,60.0,705.0,725.0,430.56881612549023,0.9928826708253728,2017-09-27,2019-09-02,61,25928.173207529413,23.162693279122774,1119.393711909109,7.967093523664882,425.05201979556415
21690,2.0,207.0,640.0,715.3191666666667,0.7468330330599556,2017-12-21,2018-07-16,3,3303.6306066666666,6.800961005359453,485.75938077916663,122.9782290945357,1101.2102022222223
21976,42.0,223.0,226.0,603.2475166468611,0.9967277245624485,2019-02-08,2019-09-19,43,25610.725899168167,7.326639150701246,3495.5626136871933,11.438443681191877,595.5982767248411
22669,71.0,687.0,719.0,269.80330235924947,0.9721699249277722,2017-10-03,2019-08-21,72,19178.291896078143,22.571305365613256,849.675797895842,23.64654124249633,266.36516522330754
23644,41.0,550.0,727.0,6784.061017776821,0.005421690437588045,2017-09-25,2019-03-29,42,296018.50876084965,18.070186246124152,16381.59699789161,16292.78105009572,7048.059732401182
23815,228.0,704.0,706.0,632.5585638907389,0.9993152325572939,2017-10-16,2019-09-20,229,145202.4705404218,23.129838395038913,6277.712280582387,4.298772984418886,634.0719237573005
24200,1.0,1.0,264.0,37.743,0.1382964027538788,2019-01-01,2019-01-02,2,2840.73828,0.03285488408386209,86463.195936075,74505.64696751205,1420.36914
24519,37.0,656.0,695.0,1033.8057648183185,0.9821087597519106,2017-10-27,2019-08-14,38,38482.25240827778,21.55280395901353,1785.487052239634,31.944577811472264,1012.6908528494154
25321,11.0,656.0,710.0,367.05266206060605,0.9843711820229715,2017-10-12,2019-07-30,12,4326.496082666667,21.55280395901353,200.73936045139482,3.1373189253199696,360.54134022222223
25325,225.0,709.0,727.0,1925.051466647999,0.9097812734408132,2017-09-25,2019-09-04,226,434767.39151931496,23.294112815458224,18664.26057792588,1683.8658215093055,1923.749519996969
25369,3.0,330.0,458.0,118.9392457777778,0.9499361391752243,2018-06-21,2019-05-17,4,696.5576986666667,10.84211174767449,64.24557455940909,3.216381503350004,174.13942466666668
25535,154.0,711.0,723.0,385.6789503930255,0.9931492275294151,2017-09-29,2019-09-10,155,59670.55836052593,23.35982258362595,2554.409741208907,17.49967993366776,384.9713442614576
25897,7.0,307.0,625.0,214.3564193015873,0.36037362426074976,2018-01-05,2018-11-08,8,1647.5063351111112,10.086449413745662,163.33858105369708,104.47566461776802,205.9382918888889
25898,4.0,181.0,297.0,1185.5557971111111,0.8902605677996199,2018-11-29,2019-05-29,5,5481.246676444445,5.946734019179039,921.7238670447791,101.14945381503267,1096.2493352888891
26146,18.0,547.0,704.0,221.60416535555558,0.7029100903084929,2017-10-18,2019-04-18,19,4379.5308964000005,17.971621593872563,243.69147066245847,72.39827701170033,230.5016261263158
26434,0.0,0.0,397.0,0.0,1.0,2018-08-21,2018-08-21,1,402.5108560000001,0.0,,,402.5108560000001
26591,41.0,698.0,724.0,3213.514454440123,0.9913741450233376,2017-09-28,2019-08-27,42,135033.54235737835,22.93270909053574,5888.250787304771,50.79119735750886,3215.0843418423415
26925,0.0,0.0,387.0,0.0,1.0,2018-08-31,2018-08-31,1,542.0343760000001,0.0,,,542.0343760000001
26932,39.0,627.0,713.0,301.90656267054516,0.7636162289795507,2017-10-09,2019-06-28,40,12158.96194415126,20.60001232058153,590.2405180604289,139.52327946818778,303.9740486037815
26985,1.0,268.0,587.0,1981.9560000000001,0.9159314304574229,2018-02-12,2018-11-07,2,2546.2440720000004,8.80510893447504,289.17803186177247,24.310783481757003,1273.1220360000002
27414,43.0,496.0,607.0,3992.65200979845,0.08406896867405779,2018-01-23,2019-06-03,44,175119.16618533334,16.296022505595598,10746.129377595196,9842.713363582774,3979.981049666667
27596,11.0,621.0,641.0,212.10364916646992,0.9908296632953802,2017-12-20,2019-09-02,12,2396.468340831169,20.40288301607836,117.45733869780304,1.0771233442874173,199.70569506926407
27647,18.0,283.0,366.0,422.43784303703706,0.6933353451743448,2018-09-21,2019-07-01,19,7888.713174666667,9.297932195732972,848.4373738805035,260.18575440225,415.1954302456141
27956,0.0,0.0,683.0,0.0,1.0,2017-11-08,2017-11-08,1,135.54605333333336,0.0,,,135.54605333333336
28012,3.0,279.0,362.0,141.54411600000003,0.959962348322829,2018-09-25,2019-07-01,4,424.6323480000001,9.166512659397524,46.32430715782259,1.8547164741711797,106.15808700000002
28167,7.0,681.0,706.0,271.09268057142856,0.9878971619690592,2017-10-16,2019-08-28,8,2304.1967640000003,22.374176061110084,102.98465327646477,1.246406578277651,288.02459550000003
28169,1.0,156.0,720.0,123.10520000000001,0.7874771467920741,2017-10-02,2018-03-07,2,501.88070000000005,5.125361917082486,97.92102647956732,20.810455936486505,250.94035000000002
28247,0.0,0.0,79.0,0.0,1.0,2019-07-05,2019-07-05,1,113.35320000000002,0.0,,,113.35320000000002
28316,38.0,684.0,696.0,543.0735740742241,0.9959795077410347,2017-10-26,2019-09-10,39,20795.975748153847,22.47274071336167,925.3867168853657,3.720510131786908,533.2301473885602
28825,314.0,724.0,726.0,318.998463023462,0.9993804950846541,2017-09-26,2019-09-20,315,100270.81138936707,23.786936076716156,4215.373138683344,2.6114443794314193,318.32003615672085
29262,7.0,602.0,639.0,734.3537519810349,0.9856227761060342,2017-12-22,2019-08-16,8,5149.529063867244,19.77864021848498,260.3580937305553,3.743226606170323,643.6911329834055
29524,52.0,679.0,726.0,262.3538521614954,0.95235832725919,2017-09-26,2019-08-06,53,13944.59878439776,22.30846629294236,625.0810163856651,29.779905219138744,263.1056374414672
29552,85.0,722.0,726.0,772.9612036919289,0.9984786370970132,2017-09-26,2019-09-18,86,68308.15094048061,23.72122630854843,2879.6214011863444,4.380949174411678,794.2808248893094
29659,40.0,681.0,712.0,326.3945768207283,0.9883245957066953,2017-10-10,2019-08-22,41,13134.829472829133,22.374176061110084,587.0531025122118,6.85408231346893,320.36169445924713
29669,26.0,712.0,724.0,733.6959542606837,0.9954056904114161,2017-09-28,2019-09-10,27,19918.37265877778,23.39267746770981,851.4789590149394,3.9119579458797453,737.7175058806585
30327,28.0,344.0,725.0,141.46793893605442,2.8259814080331014e-07,2017-09-27,2018-09-06,29,4286.566918209524,11.30208012484856,379.2723879903445,379.2722808086728,147.81265235205257
30352,65.0,688.0,726.0,543.3760733836407,0.9609692384322871,2017-09-26,2019-08-15,66,35496.291769936644,22.60416024969712,1570.3433075073988,61.29169521477494,537.8226025747977
30618,22.0,265.0,269.0,2865.4744851320347,0.995193091113162,2018-12-27,2019-09-18,23,67918.87667290476,8.706544282223454,7800.8994695608235,37.498212985561686,2952.9946379523813
30846,8.0,596.0,713.0,157.40605833333336,0.9634101308566487,2017-10-09,2019-05-28,9,1324.2694666666669,19.581510913981806,67.62856413296981,2.4745203119781047,147.14105185185187
30960,3.0,33.0,135.0,100.56357466666667,0.403127959560577,2019-05-10,2019-06-12,4,1023.71942,1.084211174767449,944.206667321591,563.5705601207454,255.929855
31492,81.0,724.0,727.0,1240.8265995704137,0.9986052470371618,2017-09-25,2019-09-19,82,101227.02936520352,23.786936076716156,4255.572430124349,5.935472255488483,1234.4759678683356
31669,5.0,531.0,681.0,442.81760160000005,0.9553280593551593,2017-11-10,2019-04-25,6,2319.543008,17.44594344853077,132.95600864711867,5.939402926659012,386.59050133333335
31901,1.0,7.0,727.0,5160.51,0.08182500519728608,2017-09-25,2017-10-02,2,5377.444466666667,0.22998418858703465,23381.800721625,21468.584756056127,2688.7222333333334
32210,4.0,22.0,726.0,1190.9992326666668,3.247853092218719e-05,2017-09-26,2017-10-18,5,5001.496770666667,0.722807449844966,6919.542364622045,6919.317628051389,1000.2993541333333
32376,0.0,0.0,570.0,0.0,1.0,2018-03-01,2018-03-01,1,341.95480000000003,0.0,,,341.95480000000003
32536,8.0,441.0,716.0,614.2345385,0.670681816504116,2017-10-06,2018-12-21,9,5919.353508,14.489003880983182,408.5410947932143,134.5400112207211,657.7059453333334
32655,2.0,155.0,571.0,57.83143,0.661090942608305,2018-02-28,2018-08-02,3,349.94086000000004,5.092507032998625,68.71681427879032,23.288750754184996,116.64695333333334
32713,10.0,666.0,698.0,755.1552709333333,0.9887311429338976,2017-10-24,2019-08-21,11,7551.552709333333,21.881352799852152,345.1136124172522,3.889035969896266,686.5047917575757
32749,0.0,0.0,426.0,0.0,1.0,2018-07-23,2018-07-23,1,175.52606400000002,0.0,,,175.52606400000002
33192,9.0,465.0,663.0,395.0853724444445,0.8245210133171343,2017-11-28,2019-03-08,10,4684.0563520000005,15.277521098995873,306.59793049200005,53.801494161799845,468.40563520000006
33373,0.0,0.0,174.0,0.0,1.0,2019-04-01,2019-04-01,1,99.82644,0.0,,,99.82644
33506,2.0,34.0,192.0,1887.9449260000001,0.46920691996468666,2019-03-14,2019-04-17,3,4467.863942,1.117066058851311,3999.641656460625,2122.9821138702778,1489.2879806666667
33583,33.0,723.0,726.0,710.2187215713176,0.997278916461152,2017-09-26,2019-09-19,34,23692.39637185348,23.75408119263229,997.4031906231783,2.714017403599239,696.8351874074552
33599,16.0,420.0,433.0,285.2265106259921,0.9924363509149452,2018-07-16,2019-09-09,17,4599.771890015873,13.799051315222078,333.33971915458784,2.521264661796023,270.57481705975727
33825,1.0,255.0,705.0,183.31,0.8856654362489061,2017-10-17,2018-06-29,2,474.82120000000003,8.377995441384833,56.67479808529412,6.479888314763433,237.41060000000002
33838,2.0,84.0,403.0,106.21206800000002,0.5203146301080146,2018-08-15,2018-11-07,3,413.76429600000006,2.759810263044416,149.92490662875002,71.91678429223333,137.921432
33855,38.0,667.0,712.0,2052.482526924311,0.9755354965852334,2017-10-10,2019-08-08,39,78890.4252231238,21.914207683936016,3599.967033302948,88.07140577928709,2022.8314159775334
33879,0.0,0.0,557.0,0.0,1.0,2018-03-14,2018-03-14,1,153.26295333333334,0.0,,,153.26295333333334
33931,121.0,707.0,717.0,1594.1790295160697,0.9963535138009786,2017-10-05,2019-09-12,122,193257.39737144444,23.2284030472905,8319.874464809029,30.3383074135168,1584.0770276347905
